"Año","Actividad","Sector","Tipo de precios","Código Departamento (DIVIPOLA)","Departamento","Valor (miles de millones de pesos)"
"2,005","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida","Terciario","PIB a precios constantes de 2015","70","Sucre","747.11"
"2,005","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida","Terciario","PIB a precios constantes de 2015","73","Tolima","2,046.63"
"2,005","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida","Terciario","PIB a precios constantes de 2015","76","Valle del Cauca","8,824.2"
"2,005","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida","Terciario","PIB a precios constantes de 2015","97","Vaupés","28.26"
"2,005","Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida","Terciario","PIB a precios constantes de 2015","99","Vichada","38.42"
"2,005","Información y comunicaciones","Terciario","PIB a precios constantes de 2015","91","Amazonas","2.23"
"2,005","Información y comunicaciones","Terciario","PIB a precios constantes de 2015","5","Antioquia","1,780.47"
"2,005","Información y comunicaciones","Terciario","PIB a precios constantes de 2015","81","Arauca","15.83"
"2,005","Información y comunicaciones","Terciario","PIB a precios constantes de 2015","8","Atlántico","511.36"
"2,005","Información y comunicaciones","Terciario","PIB a precios constantes de 2015","11","Bogotá D.C.","5,364.46"
"2,005","Información y comunicaciones","Terciario","PIB a precios constantes de 2015","13","Bolívar","293.86"
"2,005","Información y comunicaciones","Terciario","PIB a precios constantes de 2015","15","Boyacá","198.05"
"2,005","Información y comunicaciones","Terciario","PIB a precios constantes de 2015","17","Caldas","281.67"
"2,005","Información y comunicaciones","Terciario","PIB a precios constantes de 2015","18","Caquetá","30.86"
"2,005","Información y comunicaciones","Terciario","PIB a precios constantes de 2015","85","Casanare","40.06"
"2,005","Información y comunicaciones","Terciario","PIB a precios constantes de 2015","19","Cauca","83.27"
"2,005","Información y comunicaciones","Terciario","PIB a precios constantes de 2015","20","Cesar","105.58"
"2,005","Información y comunicaciones","Terciario","PIB a precios constantes de 2015","27","Chocó","14.93"
"2,005","Información y comunicaciones","Terciario","PIB a precios constantes de 2015","23","Córdoba","202.3"
"2,005","Información y comunicaciones","Terciario","PIB a precios constantes de 2015","25","Cundinamarca","573.77"
"2,005","Información y comunicaciones","Terciario","PIB a precios constantes de 2015","94","Guainía","0.22"
"2,005","Información y comunicaciones","Terciario","PIB a precios constantes de 2015","95","Guaviare","3.09"
"2,005","Información y comunicaciones","Terciario","PIB a precios constantes de 2015","41","Huila","160.6"
"2,005","Información y comunicaciones","Terciario","PIB a precios constantes de 2015","44","La Guajira","25.05"
"2,005","Información y comunicaciones","Terciario","PIB a precios constantes de 2015","47","Magdalena","123.9"
"2,005","Información y comunicaciones","Terciario","PIB a precios constantes de 2015","50","Meta","139.2"
"2,005","Información y comunicaciones","Terciario","PIB a precios constantes de 2015","52","Nariño","117.43"
"2,005","Información y comunicaciones","Terciario","PIB a precios constantes de 2015","54","Norte de Santander","123.19"
"2,005","Información y comunicaciones","Terciario","PIB a precios constantes de 2015","86","Putumayo","6.09"
"2,005","Información y comunicaciones","Terciario","PIB a precios constantes de 2015","63","Quindío","98.11"
"2,005","Información y comunicaciones","Terciario","PIB a precios constantes de 2015","66","Risaralda","253.4"
"2,005","Información y comunicaciones","Terciario","PIB a precios constantes de 2015","88","San Andrés, Providencia y Santa Catalina (Archipiélago)","9.31"
"2,005","Información y comunicaciones","Terciario","PIB a precios constantes de 2015","68","Santander","694.58"
"2,005","Información y comunicaciones","Terciario","PIB a precios constantes de 2015","70","Sucre","74.43"
"2,005","Información y comunicaciones","Terciario","PIB a precios constantes de 2015","73","Tolima","256.34"
"2,005","Información y comunicaciones","Terciario","PIB a precios constantes de 2015","76","Valle del Cauca","1,224.02"
"2,005","Información y comunicaciones","Terciario","PIB a precios constantes de 2015","97","Vaupés","0.08"
"2,005","Información y comunicaciones","Terciario","PIB a precios constantes de 2015","99","Vichada","2.21"
"2,005","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","91","Amazonas","4.94"
"2,005","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","5","Antioquia","2,481.2"
"2,005","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","81","Arauca","29.98"
"2,005","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","8","Atlántico","663.27"
"2,005","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","11","Bogotá D.C.","7,164.86"
"2,005","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","13","Bolívar","279.47"
"2,005","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","15","Boyacá","199.43"
"2,005","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","17","Caldas","199.18"
"2,005","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","18","Caquetá","40.16"
"2,005","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","85","Casanare","74.32"
"2,005","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","19","Cauca","103.98"
"2,005","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","20","Cesar","110.1"
"2,005","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","27","Chocó","29.64"
"2,005","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","23","Córdoba","130.77"
"2,005","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","25","Cundinamarca","260.3"
"2,005","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","94","Guainía","1.95"
"2,005","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","95","Guaviare","6.65"
"2,005","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","41","Huila","164.16"
"2,005","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","44","La Guajira","54.23"
"2,005","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","47","Magdalena","117.3"
"2,005","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","50","Meta","156.3"
"2,005","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","52","Nariño","158.46"
"2,005","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","54","Norte de Santander","181.78"
"2,005","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","86","Putumayo","27.77"
"2,005","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","63","Quindío","98.88"
"2,005","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","66","Risaralda","217.75"
"2,005","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","88","San Andrés, Providencia y Santa Catalina (Archipiélago)","14.95"
"2,005","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","68","Santander","530.14"
"2,005","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","70","Sucre","64.13"
"2,005","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","73","Tolima","221.7"
"2,005","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","76","Valle del Cauca","1,459.73"
"2,005","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","97","Vaupés","0.87"
"2,005","Actividades financieras y de seguros","Terciario","PIB a precios constantes de 2015","99","Vichada","6.33"
"2,005","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","91","Amazonas","12.97"
"2,005","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","5","Antioquia","7,236.95"
"2,005","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","81","Arauca","103.21"
"2,005","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","8","Atlántico","1,918.99"
"2,005","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","11","Bogotá D.C.","19,553.12"
"2,005","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","13","Bolívar","1,408.21"
"2,005","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","15","Boyacá","838.75"
"2,005","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","17","Caldas","634.09"
"2,005","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","18","Caquetá","168.72"
"2,005","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","85","Casanare","230.62"
"2,005","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","19","Cauca","483.86"
"2,005","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","20","Cesar","533.05"
"2,005","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","27","Chocó","49.82"
"2,005","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","23","Córdoba","349.49"
"2,005","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","25","Cundinamarca","1,405.26"
"2,005","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","94","Guainía","8.52"
"2,005","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","95","Guaviare","24.64"
"2,005","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","41","Huila","511.59"
"2,005","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","44","La Guajira","255.79"
"2,005","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","47","Magdalena","505.38"
"2,005","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","50","Meta","570.85"
"2,005","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","52","Nariño","744.01"
"2,005","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","54","Norte de Santander","795.3"
"2,005","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","86","Putumayo","103.62"
"2,005","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","63","Quindío","498.41"
"2,005","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","66","Risaralda","613.39"
"2,005","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","88","San Andrés, Providencia y Santa Catalina (Archipiélago)","34.62"
"2,005","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","68","Santander","2,654.73"
"2,005","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","70","Sucre","278.05"
"2,005","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","73","Tolima","721.18"
"2,005","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","76","Valle del Cauca","7,389.51"
"2,005","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","97","Vaupés","8.62"
"2,005","Actividades inmobiliarias","Terciario","PIB a precios constantes de 2015","99","Vichada","17.52"
"2,005","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios constantes de 2015","91","Amazonas","2.35"
"2,005","Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo","Terciario","PIB a precios constantes de 2015","5","Antioquia","6,037.12"
