Año,Actividad,Sector,Tipo de precios,Código Departamento (DIVIPOLA),Departamento,Valor (miles de millones de pesos),Valor_winsorizado,Actividad_abreviada
2005,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,8,Atlántico,4857.02,4857.02,"Comercio, transporte y turismo"
2005,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,11,Bogotá D.C.,23915.21,21297.31799999997,"Comercio, transporte y turismo"
2005,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,13,Bolívar,3212.38,3212.38,"Comercio, transporte y turismo"
2005,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,15,Boyacá,2718.79,2718.79,"Comercio, transporte y turismo"
2005,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,17,Caldas,1520.32,1520.32,"Comercio, transporte y turismo"
2005,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,18,Caquetá,425.21,425.21,"Comercio, transporte y turismo"
2005,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,85,Casanare,1337.1,1337.1,"Comercio, transporte y turismo"
2005,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,19,Cauca,1177.53,1177.53,"Comercio, transporte y turismo"
2005,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,20,Cesar,1173.06,1173.06,"Comercio, transporte y turismo"
2005,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,27,Chocó,307.96,307.96,"Comercio, transporte y turismo"
2005,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,23,Córdoba,1441.57,1441.57,"Comercio, transporte y turismo"
2005,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,25,Cundinamarca,4635.46,4635.46,"Comercio, transporte y turismo"
2005,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,94,Guainía,35.6,35.6,"Comercio, transporte y turismo"
2005,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,95,Guaviare,69.3,69.3,"Comercio, transporte y turismo"
2005,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,41,Huila,1246.72,1246.72,"Comercio, transporte y turismo"
2005,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,44,La Guajira,692.92,692.92,"Comercio, transporte y turismo"
2005,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,47,Magdalena,1467.24,1467.24,"Comercio, transporte y turismo"
2005,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,50,Meta,2004.49,2004.49,"Comercio, transporte y turismo"
2005,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,52,Nariño,1600.61,1600.61,"Comercio, transporte y turismo"
2005,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,54,Norte de Santander,1610.09,1610.09,"Comercio, transporte y turismo"
2005,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,86,Putumayo,270.53,270.53,"Comercio, transporte y turismo"
2005,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,63,Quindío,928.44,928.44,"Comercio, transporte y turismo"
2005,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,66,Risaralda,1672.32,1672.32,"Comercio, transporte y turismo"
2005,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,88,"San Andrés, Providencia y Santa Catalina (Archipiélago)",473.48,473.48,"Comercio, transporte y turismo"
2005,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,68,Santander,4256.57,4256.57,"Comercio, transporte y turismo"
2005,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,70,Sucre,747.11,747.11,"Comercio, transporte y turismo"
2005,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,73,Tolima,2046.63,2046.63,"Comercio, transporte y turismo"
2005,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,76,Valle del Cauca,8824.2,8824.2,"Comercio, transporte y turismo"
2005,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,97,Vaupés,28.26,28.26,"Comercio, transporte y turismo"
2005,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas; transporte y almacenamiento; alojamiento y servicios de comida,Terciario,PIB a precios constantes de 2015,99,Vichada,38.42,38.42,"Comercio, transporte y turismo"
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,91,Amazonas,2.23,2.23,Información y comunicaciones
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,5,Antioquia,1780.47,1780.47,Información y comunicaciones
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,81,Arauca,15.83,15.83,Información y comunicaciones
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,8,Atlántico,511.36,511.36,Información y comunicaciones
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,11,Bogotá D.C.,5364.46,5364.46,Información y comunicaciones
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,13,Bolívar,293.86,293.86,Información y comunicaciones
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,15,Boyacá,198.05,198.05,Información y comunicaciones
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,17,Caldas,281.67,281.67,Información y comunicaciones
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,18,Caquetá,30.86,30.86,Información y comunicaciones
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,85,Casanare,40.06,40.06,Información y comunicaciones
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,19,Cauca,83.27,83.27,Información y comunicaciones
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,20,Cesar,105.58,105.58,Información y comunicaciones
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,27,Chocó,14.93,14.93,Información y comunicaciones
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,23,Córdoba,202.3,202.3,Información y comunicaciones
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,25,Cundinamarca,573.77,573.77,Información y comunicaciones
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,94,Guainía,0.22,0.7100999999999998,Información y comunicaciones
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,95,Guaviare,3.09,3.09,Información y comunicaciones
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,41,Huila,160.6,160.6,Información y comunicaciones
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,44,La Guajira,25.05,25.05,Información y comunicaciones
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,47,Magdalena,123.9,123.9,Información y comunicaciones
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,50,Meta,139.2,139.2,Información y comunicaciones
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,52,Nariño,117.43,117.43,Información y comunicaciones
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,54,Norte de Santander,123.19,123.19,Información y comunicaciones
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,86,Putumayo,6.09,6.09,Información y comunicaciones
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,63,Quindío,98.11,98.11,Información y comunicaciones
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,66,Risaralda,253.4,253.4,Información y comunicaciones
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,88,"San Andrés, Providencia y Santa Catalina (Archipiélago)",9.31,9.31,Información y comunicaciones
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,68,Santander,694.58,694.58,Información y comunicaciones
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,70,Sucre,74.43,74.43,Información y comunicaciones
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,73,Tolima,256.34,256.34,Información y comunicaciones
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,76,Valle del Cauca,1224.02,1224.02,Información y comunicaciones
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,97,Vaupés,0.08,0.7100999999999998,Información y comunicaciones
2005,Información y comunicaciones,Terciario,PIB a precios constantes de 2015,99,Vichada,2.21,2.21,Información y comunicaciones
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,91,Amazonas,4.94,4.94,Finanzas y seguros
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,5,Antioquia,2481.2,2481.2,Finanzas y seguros
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,81,Arauca,29.98,29.98,Finanzas y seguros
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,8,Atlántico,663.27,663.27,Finanzas y seguros
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,11,Bogotá D.C.,7164.86,7164.86,Finanzas y seguros
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,13,Bolívar,279.47,279.47,Finanzas y seguros
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,15,Boyacá,199.43,199.43,Finanzas y seguros
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,17,Caldas,199.18,199.18,Finanzas y seguros
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,18,Caquetá,40.16,40.16,Finanzas y seguros
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,85,Casanare,74.32,74.32,Finanzas y seguros
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,19,Cauca,103.98,103.98,Finanzas y seguros
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,20,Cesar,110.1,110.1,Finanzas y seguros
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,27,Chocó,29.64,29.64,Finanzas y seguros
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,23,Córdoba,130.77,130.77,Finanzas y seguros
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,25,Cundinamarca,260.3,260.3,Finanzas y seguros
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,94,Guainía,1.95,1.95,Finanzas y seguros
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,95,Guaviare,6.65,6.65,Finanzas y seguros
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,41,Huila,164.16,164.16,Finanzas y seguros
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,44,La Guajira,54.23,54.23,Finanzas y seguros
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,47,Magdalena,117.3,117.3,Finanzas y seguros
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,50,Meta,156.3,156.3,Finanzas y seguros
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,52,Nariño,158.46,158.46,Finanzas y seguros
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,54,Norte de Santander,181.78,181.78,Finanzas y seguros
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,86,Putumayo,27.77,27.77,Finanzas y seguros
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,63,Quindío,98.88,98.88,Finanzas y seguros
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,66,Risaralda,217.75,217.75,Finanzas y seguros
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,88,"San Andrés, Providencia y Santa Catalina (Archipiélago)",14.95,14.95,Finanzas y seguros
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,68,Santander,530.14,530.14,Finanzas y seguros
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,70,Sucre,64.13,64.13,Finanzas y seguros
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,73,Tolima,221.7,221.7,Finanzas y seguros
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,76,Valle del Cauca,1459.73,1459.73,Finanzas y seguros
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,97,Vaupés,0.87,0.87,Finanzas y seguros
2005,Actividades financieras y de seguros,Terciario,PIB a precios constantes de 2015,99,Vichada,6.33,6.33,Finanzas y seguros
2005,Actividades inmobiliarias,Terciario,PIB a precios constantes de 2015,91,Amazonas,12.97,12.97,Actividades inmobiliarias
